code,name
446690,KODEX 아시아AI반도체exChina액티브
520061,미래에셋 인도네시아 Top5 ETN
292160,TIGER KRX300
500078,신한 S&P 유로 선물 ETN(H)
442560,RISE TDF2040액티브
570074,한투 S&P 유럽탄소배출권 선물 ETN(H)
610071,메리츠 KAP 중국 위안화 ETN
610057,메리츠 3X 레버리지 국채5년 ETN
610059,메리츠 3X 레버리지 국채10년 ETN
530095,삼성 구리 선물 ETN(H)
364690,KODEX 혁신기술테마액티브
230480,KIWOOM 미국달러선물인버스2X
452440,VITA 밸류알파액티브
610045,메리츠 국채3년 ETN
610074,메리츠 미국채10년 ETN
570073,한투 인버스 2X 구리 선물 ETN
610030,메리츠 S&P 유럽탄소배출권 선물 ETN(H)
610055,메리츠 3X 레버리지 국채3년 ETN
463690,KODEX 미국S&P500커뮤니케이션
445910,TIGER MKF배당귀족
498050,HANARO 바이오코리아액티브
138530,TIGER LG그룹+펀더멘털
500086,신한 코스닥 150 TR ETN
000225,유유제약1우
610032,메리츠 CSI 300 ETN
469790,KIWOOM K-테크TOP10
140710,KODEX 운송
610033,메리츠 STAR 50 ETN
580065,KB 코스닥 150 TR ETN
760020,키움 레버리지 리츠부동산인프라 ETN
760015,키움 레버리지 바이오TOP10 ETN
580059,KB 미국채 10년 ETN
580060,KB 레버리지 미국채 10년 ETN
610077,메리츠 미국채30년 ETN
494340,ACE 글로벌AI맞춤형반도체
610020,메리츠 인버스 국채10년 ETN
610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B
413930,WON AI ESG액티브
375760,HANARO 탄소효율그린뉴딜
610087,메리츠 솔랙티브 WTI원유 선물 ETN(H)
610068,메리츠 KAP 일본 엔화 ETN
289260,TIGER MSCI KOREA ESG리더스
530114,삼성 인버스 2X S&P500 선물 ETN
500097,신한 레버리지 Russell 2000 ETN B
269530,PLUS S&P글로벌인프라
760019,키움 리츠부동산인프라 ETN
530127,삼성 미국다우존스 TR ETN
281990,RISE 중소형고배당
004105,태양금속우
500079,신한 S&P 인버스 유로 선물 ETN(H)
530132,삼성 블룸버그 WTI원유 선물 ETN B
550096,N2 레버리지 국채30년 ETN
004835,덕성우
550095,N2 레버리지 국채10년 ETN
610082,메리츠 인도 루피화 ETN
570108,한투 레버리지국채30년 ETN
580063,KB 레버리지 미국채 10년 선물 ETN
337120,KODEX 멀티팩터
520046,미래에셋 레버리지 옥수수 선물 ETN
183710,RISE 주식혼합
610094,메리츠 천연가스 선물 ETN(H)
510015,대신 밀 선물 ETN(H)
610083,메리츠 레버리지 인도 루피화 ETN
610092,메리츠 인버스 일본 국채 10년 ETN
610093,메리츠 인버스 3X 일본 국채 10년 ETN
001515,SK증권우
487920,ACE 인도시장대표BIG5그룹액티브
229720,KODEX KTOP30
390400,KODEX 미국스마트모빌리티S&P
610090,메리츠 일본 국채 10년 ETN
251590,PLUS 고배당저변동50
580061,KB 미국채 30년 ETN
225800,KIWOOM 미국달러선물레버리지
610051,메리츠 인버스 국채5년 ETN
570096,한투 인버스 2X 일본 엔선물 ETN
530056,삼성 인버스 2X 금 선물 ETN(H)
700033,하나 K방산TOP10 ETN
610091,메리츠 3X 레버리지 일본 국채 10년 ETN
215620,HK S&P코리아로우볼
460270,KIWOOM 미국달러SOFR금리액티브(합성)
108590,TREX 200
006345,대원전선우
385710,TIMEFOLIO K이노베이션액티브
181480,ACE 미국부동산리츠(합성 H)
457930,BNK 미래전략기술액티브
395760,PLUS ESG성장주액티브
530137,삼성 KRX 2차전지 TOP10 TR ETN
610070,메리츠 KAP 인버스 2X 일본 엔화 ETN
580064,KB 인버스 2X 미국채 10년 선물 ETN
610084,메리츠 미국채30년 스트립 ETN(H)
289040,KODEX MSCI KOREA ESG유니버설
480460,WON 한국부동산TOP3플러스
140580,RISE 우량업종대표주
500081,신한 S&P 인버스 2X 유로 선물 ETN(H)
610056,메리츠 인버스 3X 국채3년 ETN
261110,TIGER 미국달러선물레버리지
429740,PLUS K리츠
500098,신한 인버스 2X Russell 2000 ETN B
570094,한투 일본 엔선물 ETN C
289250,TIGER MSCI KOREA ESG유니버설
610086,메리츠 인버스2X 미국채30년 스트립 ETN(H)
217780,TIGER 차이나CSI300인버스(합성)
487130,KoAct AI인프라액티브
610029,메리츠 인버스 2X 구리 선물 ETN(H)
550043,N2 인버스 레버리지 WTI원유 선물 ETN(H)
001065,JW중외제약우
550070,N2 인버스 레버리지 구리 선물 ETN(H)
400590,SOL 글로벌탄소배출권선물ICE(합성)
610058,메리츠 인버스 3X 국채5년 ETN
367740,HANARO Fn5G산업
520084,미래에셋 -2X 미국 자율주행대표기업 ETN
484890,SOL 머니마켓액티브
001755,한양증권우
610035,메리츠 레버리지 대표 농산물 선물 ETN(H)
580062,KB 레버리지 미국채 30년 ETN
570092,한투 인버스 2X 유로스탁스50 ETN(H) B
411540,SOL 200 Top10
570111,한투 3X레버리지미국채30년 ETN
227830,PLUS 코스피
438740,마이다스 중소형액티브
304760,HANARO KRX300
424460,HANARO 글로벌워터MSCI(합성)
253280,RISE 헬스케어
610079,메리츠 인버스 3X 미국채30년 ETN
244620,KODEX 모멘텀Plus
570110,한투 3X레버리지국채30년 ETN
610076,메리츠 인버스 3X 미국채10년 ETN
234310,RISE V&S셀렉트밸류
580051,KB 레버리지 밀 선물 ETN
474390,SOL 국고채30년액티브
375270,RISE 글로벌데이터센터리츠(합성)
570109,한투 레버리지미국채30년 ETN
462340,에셋플러스 글로벌다이나믹시니어액티브
500055,신한 인버스 Russell 2000 ETN
760012,키움 반도체TOP10 ETN
315270,TIGER 200커뮤니케이션서비스
570097,한투 S&P 엔달러 선물 ETN(H)
610073,메리츠 KAP 인버스 2X 중국 위안화 ETN
449680,TIGER 한중전기차(합성)
760021,키움 코스피200 선물 달러노출 ETN
499150,SOL 미국S&P500엔화노출(H)
004985,성신양회우
700011,하나 레버리지 옥수수 선물 ETN(H)
610060,메리츠 인버스 3X 국채10년 ETN
580035,KB S&P 유럽탄소배출권 선물 ETN(H)
570095,한투 레버리지 일본 엔선물 ETN C
494210,SOL 미국500타겟데일리커버드콜액티브
530096,삼성 인버스 구리 선물 ETN(H)
252650,KODEX 200동일가중
530135,삼성 인버스 China A50 선물 ETN(H) B
399580,RISE 글로벌클린에너지
360150,KODEX 코스닥150롱코스피200숏선물
580032,KB 레버리지 구리 선물 ETN(H)
530060,삼성 코스피 양매도 5% OTM ETN
292050,RISE KRX300
182490,TIGER 단기선진하이일드(합성 H)
488210,KIWOOM K-반도체북미공급망
500036,신한 인버스 2X 미국달러 선물 ETN
404650,SOL KRX기후변화솔루션
570101,한투 인버스 나스닥100 ETN B
280920,PLUS 주도업종
279540,KODEX 최소변동성
270800,RISE KQ고배당
429010,TIGER 미국나스닥넥스트100
174350,TIGER 로우볼
464600,SOL 자동차소부장Fn
464060,HANARO 글로벌반도체TOP10 SOLACTIVE
237440,TIGER 경기방어채권혼합
570053,한투 인버스 플래티넘 선물 ETN
000325,노루홀딩스우
368680,KODEX K-뉴딜디지털플러스
500067,신한 레버리지 10년 국채선물 ETN
166400,TIGER 200커버드콜OTM
610034,메리츠 대표 농산물 선물 ETN(H)
485810,TIMEFOLIO 글로벌안티에이징바이오액티브
267440,RISE 미국장기국채선물(H)
435550,KIWOOM TDF2050액티브
497520,ACE 일라이릴리밸류체인
219900,ACE 중국본토CSI300레버리지(합성)
441330,KIWOOM 차이나A50커넥트MSCI
760014,키움 바이오TOP10 ETN
217770,TIGER 원유선물인버스(H)
435540,KIWOOM TDF2040액티브
461580,TIGER 코스닥글로벌
373790,KIWOOM 미국방어배당성장나스닥
227570,TIGER 우량가치
500041,신한 인버스 2X 구리 선물 ETN
497510,ACE 글로벌빅파마
442550,RISE TDF2030액티브
530092,삼성 인버스 코스피 200 선물 ETN
426330,KIWOOM 미국ETF산업STOXX
380340,ACE Fn5G플러스
474800,KIWOOM 미국원유에너지기업
570098,한투 S&P 레버리지 엔달러 선물 ETN(H)
225030,TIGER 미국S&P500선물인버스(H)
488290,마이다스 일본테크액티브
292770,KODEX 국채선물3년인버스
205720,ACE 일본TOPIX인버스(합성 H)
307510,TIGER 의료기기
488480,RISE 일본섹터TOP4Plus
530094,삼성 인버스 코스닥 150 선물 ETN
510043,대신 인버스 천연가스 선물 ETN(H) B
476260,HANARO 반도체핵심공정주도주
570091,한투 인버스 유로스탁스50 ETN(H) C
570056,한투 인버스 금 선물 ETN
381570,HANARO Fn친환경에너지
227550,TIGER 200 산업재
228820,TIGER KTOP30
394350,KIWOOM 글로벌퓨처모빌리티
316300,ACE 싱가포르리츠
500068,신한 인버스 2X 10년 국채선물 ETN
435530,KIWOOM TDF2030액티브
490330,KoAct 미국뇌질환치료제액티브
267490,RISE 미국장기국채선물레버리지(합성 H)
429980,SOL 한국형글로벌전기차&2차전지액티브
289670,PLUS 국채선물10년
580019,KB 인버스 2X 항셍테크 선물 ETN
256450,PLUS 심천차이넥스트(합성)
189400,PLUS 글로벌MSCI(합성 H)
450180,KODEX 한중전기차(합성)
570058,한투 인버스 은 선물 ETN
400580,SOL 유럽탄소배출권선물S&P(H)
225050,TIGER 유로스탁스레버리지(합성 H)
176950,KODEX 국채선물10년인버스
570066,한투 인버스 2X 베트남 VN30 선물 ETN(H)
570064,한투 인버스 베트남 VN30 선물 ETN(H)
460280,KIWOOM Fn유전자혁신기술
456200,PLUS 미국달러SOFR금리액티브(합성)
570060,한투 인버스 2X 금 선물 ETN
610023,메리츠 레버리지 미국채10년 ETN(H)
090355,노루페인트우
580053,KB 레버리지 콩 선물 ETN
413220,SOL 차이나태양광CSI(합성)
491630,RISE 미국반도체인버스(합성 H)
140570,RISE 수출주
487750,BNK 온디바이스AI
700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B
433250,UNICORN R&D 액티브
483020,KIWOOM 의료AI
000545,흥국화재우
139290,TIGER 200 경기소비재
373490,KODEX 코리아혁신성장액티브
401590,HANARO 글로벌탄소배출권선물ICE(합성)
469530,RISE 미국달러선물인버스
469160,ACE 일본반도체
489860,KIWOOM 글로벌전력GRID인프라
498610,RISE 인도디지털성장
244670,KODEX 밸류Plus
304670,KODEX 미국30년국채울트라선물인버스(H)
301400,PLUS 코스닥150
007575,일양약품우
488200,KIWOOM K-2차전지북미공급망
530084,삼성 인버스 금 선물 ETN(H)
610062,메리츠 인버스 3X 국채30년 ETN
482030,KoAct 테크핵심소재공급망액티브
266390,KODEX 경기소비재
402460,HANARO Fn K-메타버스MZ
226380,ACE Fn성장소비주도주
432600,RISE 국채선물3년
295000,RISE 국채선물10년
466810,BNK 2차전지양극재
261060,TIGER 코스닥150IT
437370,RISE 글로벌농업경제
000145,하이트진로홀딩스우
314700,HANARO 농업융복합산업
500070,신한 인버스 2X 코스피 200 선물 ETN
105010,TIGER 라틴35
267450,RISE 미국장기국채선물인버스(H)
610013,메리츠 인버스 2X 금 선물 ETN(H)
138920,KODEX 콩선물(H)
459370,SOL 유럽탄소배출권선물인버스ICE(H)
520069,미래에셋 -2X 홍콩H 선물 ETN(H)
397420,RISE 국채선물5년추종
261920,ACE MSCI필리핀(합성)
005745,크라운해태홀딩스우
550063,N2 인버스 레버리지 금 선물 ETN(H)
321410,KODEX 멀티에셋하이인컴(H)
139240,TIGER 200 철강소재
530090,삼성 인버스 은 선물 ETN(H)
334690,RISE 팔라듐선물(H)
483030,KIWOOM 미국블록버스터바이오테크의약품+
481200,SOL 미국테크TOP10인버스(합성)
476310,RISE 글로벌비만산업TOP2+
530062,삼성 인버스 2X 은 선물 ETN(H)
760010,키움 2차전지산업 ETN
220130,SOL 차이나강소기업CSI500(합성 H)
482870,HANARO 주주가치성장코리아액티브
580033,KB 인버스 2X 구리 선물 ETN(H)
292730,FOCUS KRX300
014825,동원시스템즈우
227560,TIGER 200 생활소비재
570070,한투 인버스 2X 플래티넘 선물 ETN
407300,HANARO Fn골프테마
476000,UNICORN 포스트IPO액티브
373530,PLUS 신흥국MSCI인버스(합성 H)
277650,TIGER 코스피중형주
580017,KB 인버스 2X S&P 500 선물 ETN
244660,KODEX 퀄리티Plus
700018,하나 인버스 2X 코스닥150 선물 ETN
001525,동양우
395750,PLUS ESG가치주액티브
004545,깨끗한나라우
005965,동부건설우
014285,금강공업우
570023,한투 인버스 2X S&P500 선물 ETN(H)
500057,신한 인버스 2X Russell 2000 ETN
404540,TIGER KRX기후변화솔루션
760011,키움 레버리지 2차전지산업 ETN
243890,TIGER 200에너지화학레버리지
008355,남선알미우
570062,한투 인버스 2X 은 선물 ETN
454180,KIWOOM 차이나내수소비TOP CSI
520011,미래에셋 인버스 원유선물혼합 ETN(H)
266550,PLUS 중형주저변동50
012205,계양전기우
530122,삼성 인버스 2X 항셍테크 TR ETN(H) B
253230,KIWOOM 200선물인버스2X
238670,PLUS 스마트베타Quality채권혼합
291680,RISE 차이나H선물인버스(H)
000227,유유제약2우B
500030,신한 인버스 2X 은 선물 ETN(H)
009415,태영건설우
280940,KODEX 골드선물인버스(H)
252410,RISE 200선물인버스
098560,TIGER 방송통신
011155,CJ씨푸드1우
002995,금호건설우
253160,PLUS 200선물인버스2X
610017,메리츠 인버스 2X 은 선물 ETN(H)
346000,HANARO KAP초장기국고채
550065,N2 인버스 레버리지 은 선물 ETN(H)
002785,진흥기업우B
291620,KIWOOM 코스닥150선물인버스
500051,신한 인버스 2X S&P500 선물 ETN
306530,HANARO 코스닥150선물레버리지
004415,서울식품우
580040,KB 인버스 2X KOSPI 200 선물 ETN
001527,동양2우B
580023,KB 인버스 2X 금 선물 ETN(H)
014915,성문전자우
470310,UNICORN 생성형AI강소기업액티브
306520,HANARO 200선물인버스
291630,KIWOOM 코스닥150선물레버리지
301410,PLUS 코스닥150선물인버스
002787,진흥기업2우B
253240,KIWOOM 200선물인버스
252000,TIGER 200동일가중
334700,RISE 팔라듐선물인버스(H)
465620,ACE 미국빅테크TOP7 Plus인버스(합성)
145670,ACE 인버스
550045,N2 인버스 레버리지 S&P500 ETN
275750,RISE 코스닥150선물인버스
412560,TIGER BBIG레버리지
500038,신한 인버스 2X 금 선물 ETN
580027,KB 인버스 2X 은 선물 ETN(H)
489010,PLUS 글로벌AI인프라
