stock_code,stock_name,nid,title,content,view_count,like_count,dislike_count
034730,SK,403616393,불장에 뭔가 소외받은 느낌이라 기분은 좋지 않다.,스크야 잘하자..소외받는 느낌안들게..ㅠㅠ,171,11,1
034730,SK,403591886,하닉,호제는 스케어 가 악젠 sk,55,6,0
034730,SK,403557409,나름 전문가입니다ㅋㅋ,내일 음봉 스타트가 더 좋아보입니다 만약에 음봉스타시 다음주 좋은 한주가 될것입니다ㅋㅋ 진정한 3차랠리 가즈아~,144,3,0
034730,SK,403526157,시체무덤,또 생기겠구먼 ㅉㅉㅉ 형이 글 안쓰다가 쓰면서 어떤 느낌인지 눈치 줬음 알아서 대략 이정도 느낌이구나는 눈치챘어야지 ㅋ (물론 추천수가 많았으면 훨씬자세하게 써줬다잉? 원래도 그랬고?) 밑에 동네한량? 이친구 촉이 좋네 ㅋㅋ 당연히 오늘은 10시전에 비중 조절했어야 하는 자리다잉? 그런데 개미들끼리 위자한다고 좀 올려줬으니 개꿀로 조절했네 ㅋ 추천수 박히는거봐서 매수매도 타이밍 알려준다잉? 어쨌든..개미 시체는 또 대박으로 쌓이겠네...원한이 많은 주식이로다..아미타불..,137,2,11
034730,SK,403484208,200만원은 커녕 30만원은 가겠냐? ㅋㅋ,태원이형 형이 생각해도 웃기지?,107,17,0
034730,SK,403445783,형들,이거 어디까지 갈까?,283,3,0
034730,SK,403397986,이번주에 28만원 찍을 듯,상법개정안 통과 관련하여 급등이 예상되니 꼭 쥐고 모두들 물량 간수 잘 하시길...^^ 다음주에 갈수도 있으니 당분간.,362,25,1
034730,SK,403378718,SK(034730) 리포트 : 목표주가 분석정리,https://infoissue.com/information/390695/,386,0,3
034730,SK,403329866,오늘도 기대했는디 실망하셨나요?,그것이 당신의 인생입니다. 앞으로도 설레발과 실망으로 뒤덮인 인생을 살아갈거에요. SK와 함께라면,138,5,4
034730,SK,403302801,■■ 불공정악법이 개정되었다,ㅡ민주당 중앙회 밴드ㅡ 이재명당선의 원동력 1440만 개인투자자와 가족의 상법개정의 기대로 당선되었다고 봅니다 합동대응단은 무엇을 하는지 주식시장은 사기도박장이된지 30년 적폐청산의 기대가 시들해지고 지지율도 추락하고있습니다 이복현이 윤석열을 파면으로 몰았듯이 구윤철이 ~~~ 전문가행세자 95%가 사기범으로 봐도 무리없습니다 유튜버 증권방송 리딩방 세금기준이 주가기준이라 주가오르면 세금폭탄이니 대기업 과 지주사들 주가누르기가 일상이고 작전세력들은 지주사를 포트배제의 이유입니다 그러니 우량주보다 성장성사기로 수익내는데는 바이오 로봇이 적격이죠 적자종목이라 운영비도없어 전환사채 증자 헐값에 받아 50배 70배씩 튀기는 명백한 사기인것입니다 이로인에 쏠림현상으로 양극화가 극도에 달한것입니다 전문가행세자가 사기범인것입니다 지들 고PBR종목을 감추려고 PBR BPS EPS를 말하지않고 심지어 바이오는 실적과 상관없다 고 말합니다 그래서 계획 희망사항에 불과한 찌라시로 주당순자산의 1147원짜리를 89500원까지 78배 7800% 튀겼습니다 고점에 물리면 또 신풍제약처럼 30토막납니다 PBR 30배 3000%이상 종목들을 전수조사해서 주가조작을 판별하는 시스템이 필요합니다 엔비디아처럼 실적이 따라주는것도 아니고 외상으로 올린 주가거품에 지나지않습니다 이게 양극화의 근원이고 사기도박으로밖에 볼수없는것입니다 주식이 로또도 아니고 상한선과 하한선이 있어야됩니다 PBR 0.5배 이하는 자진상장폐지시켜야 됩니다 그래서 주식교과서가 필요하고 금감원 거래소 연기금은 이수 수료자만 주식담당하도록 제도화 해야됩니다 한국증시는 기준도 기본도없는 사기도박 사기천국 사기공화국입니다 이래서 외국주식으로 보따리싼 46%증가가 한국증시의 불공정법 때문입니다 법이 사기를 따라잡지못하기 때문입니다 전문가행세사기범과 찌라시범들이 개인투자 1440만개인을 사냥해왔음을 PBR BPS EPS로 확인됩니다 실적우량주 지주사들은 배당을 라면1개값도 안줍니다 1조넘는 유보율에도 안주니 배당투자하는사람보다 단타로 대응하다 거의 손실보게됩니다 ■주당순이익의 30%이상 주도록 의무화해야됩니다 그래도 회사는 70%잖아요 미뤄놓은 잉여금을 3년안에 배당으로 지급하도록 강제규정을 둬야됩니다 올릭스와 세방을 비교해보세요 PBR78÷0.26=300배 30000% 양극화 합동대응단과 의원님들께 전해주세요 ㅡㅡㅡㅇㅇㅇ ㅡㅡㅡ 주가와 지수상승에 가장 큰 걸림돌이자 불공정악법이 ■세금기준이 주가기준이었고 이를 지난주에 개정했습니다 ■●세금기준을 주가와 자산가치 수익성으로 그래서 대기업과 지주사들은 세금적게내려고 주가를 누르고 밟아왔지만 그럴 이유가 없어젔고 바이오 로봇의 적자 자본잠식종목으로 성장성이라는 이유로 50배 70배 뻥튀기 사기행각을 벌일 이유가 해소되었고 지주사들이 외면받을 이유가없어 코리아디스카운터 저평가해소 기업밸류업으로 코스피5000가는건 시간문제가되었습니다 적자 자본잠식종목 바이오 로봇으로는 100배 뻥튀기해도 코스피 100포인트도 못올립니다 그래서 이제까지 눌리고 포트에서 제외 외면받아온 ■ 지주사를 매수 상승하면 코스피 5000은 가능하게되는것입니다 개인들이 법개정을 모르고 전문가행세사기범들이 지들 추천종목 고PBR 종목 사기밥그릇에 집착하고 기업밸류업에 저항 반대해온 걸과로 지수가 이모양인것이고 개인 1440만은 사기범을 전문가 교주로 따르는 현재가밖에 모르는이들이 95%나 됩니다 주식의 가장 기본부터 알아야됩니다 지금까지는 실적없는 성장성 사기가 통했지만 향후엔 실적성장으로 페러다임이 바뀔수밖에 없습니다 개인들이 PBR BPS EPS에 눈뜨고 재무 ==>주요재무로 최근 3년실적 확인만해도 사기당하지않게되고 사기범들은 형무소에 안보내도 사기당하지않습니다 ■찌라시는 계획이고 희망사항에 불과합니다 기술수출료가 몇조 들어오느니 글로벌캐파가 몇백조라느니 실제로 로열티 받는것도 매출이 발생되어야 받게되고 계약이행도 확정적이지 못하고 계약해지의 리스크가 따르고 입금받은 액수는 미미합니다 계약이니 공동개발이니 그게 현실화될 가능성은 2%미만으로 봐도 무리없습니다 폐업율이 가장많은 업종이 바이오입니다 정부지원금으로 출발해서 살아남을 가능성은 1%도 안됩니다 대형제약사와 실적을 받혀주는 셀트리온 한미바이오 삼성바이오 복제품을 제조해도 그게 안전합니다 사기당하지마시기 바랍니다,164,7,1
034730,SK,403241258,외국잉 기관 왜이리매집만하냐,뭔일있냐이거,97,3,1
034730,SK,403132297,정부야 민주당아 태원이가 반대하는 것은,"범죄 전과자가 반대하는 것이니, 무조건 옳으며 절대 선이다. 개투 1500만이 절대 지지하니 3차 상법 개정_자사주 즉시 즉시 소각 의무화 조속히 통과시켜라!!!!!!!! 태원아, 제2의 소버린 아제들 귀환준비하는 소리 들리나? 우리 SK 지주사 이하 모든 자회사 주주들은 가칭 """" 소버린, 구원자의 귀환""""을 손꼽아 기다리고 있다. 잘가라 태워나",142,19,0
034730,SK,403105900,기존보유자사주는 법시행 6개월 또는 최대 5년,https://m.asiatime.co.kr/article/20250902500200 근데 6개월이 통과되지 않겠냐? 경합을 붙이려면 한 2년짜리정도로 했어야지 5년이 뭐냐. 바보들의합창도 아니고,217,9,2
034730,SK,403037648,최퐁퐁...,혼자 자사주는 모른척하네 ㅋㅋㅋ 너 그러다 자사주소각하는 상법 니 이름딴 최태원법이라 할수도 있다 ㅋㅋㅋㅋㅋㅋㅋ 진짜 주주는 1도 생각 안하는 퐁퐁남... 이렇게 욕먹으니 잘은 살겠다 ㅋㅋㅋ,194,24,0
034730,SK,402944165,배당금 쥐꼬리네,곱하기 4를 해보니... 배당률 별루네..쩝,341,0,4
034730,SK,402900195,돌아온 연기금,다시가자 24,429,15,1
034730,SK,402886973,꺅,VI ~~~~,77,0,0
034730,SK,402873361,이거 봐봐 이거,낼 급등 기회 안보이나?,196,0,2
034730,SK,402862525,태워니 구속 되냐,무슨 일이냐,56,6,0
034730,SK,402773424,이사람이 누구인가요?,"1) 아비가 비디오 테입 장사하고, 2) 아비는 정권 잘 만나 기업을 하사 받고 3) 정권에 빌붙어려 결혼하고 4) 회사돈 465억 횡령해서 주식하고 5) 2년 7개월 깜빵살면서 6)깜빵안에서 사랑을 꽃피우고 7) 광복절 특사로 기어나와 8) 같은 해 크리스마스 다음 날 세계일보에 사랑하는 여자가 있다고 고백을하고 9) 불륜으로1조 6천억을 날려버리고, 10) 주주 보기를 쥐 Z O 만하게 본 결과로, 11) 3차 상법개정되면 개털 될 상을 가진 이 종자를 아시는 분은 좋아요를 눌러주세요",560,56,1
034730,SK,402717537,배당,9월에 배당금 주나요? 9월 배당은 주당 천원주나요?,594,2,6
034730,SK,402673804,이번주가 중요하다.,이번주 양봉 시 상승추세 전환으로 자주 소각 법원 통과 전까지 전고점 돌파 및 상승 가능하다. 오늘 결과가 진짜 중요하다.,123,4,0
034730,SK,402606498,오너리스크 대단하다ㅋㅋ,빌게이츠랑 협력한다는데도 꿈쩍안한다 오너가 최태원이라서ㅋㅋ,210,23,0
034730,SK,402573349,검은머리 외쿡인이,매수하는것처럼 꼬시고 물량 털어 버리네 몇년동안 쳐박아 놓겠다는 거임,73,0,0
034730,SK,402547669,의견일뿐...,외국인들 지분을 못늘리게 올려야 될텐데요... 25일 통과예정인 상법까지만해도...외국인들 지분으로 상당히 성가시게 할텐데...대책은 있나 모르겠네요 5년 정도 지켜 봤는데 이놈은 이렇게 질질하다 위로든 아래로든 비상식적으로 크게 움직입니다... 좋다 나쁘다 이야기는 아닙니다^^;; 근데 자꾸 뭔가 눈을 뗄수 없는 놈이네요...,200,6,2
034730,SK,402527121,공금횡령 465억의 전과 2범,악질 밤죄자가 SK 회장이다 회사자금 465억을 펀드 설립 자금으로 투자 걸려서 징역4년 얻어 맞아 2년 7개월 깜빵 살이 부인 노소영씨 옥바라지 2015년 광복절 특사로 박근혜가 사면시킴. 2015년 12월 26일 세계일보에 외도고백 최태원이 너가 사람이나?,70,10,0
034730,SK,402476013,가비지야,시궁창에나 있어야 할 주식이다,33,0,0
034730,SK,402410026,결국 원위치 가는구나,오너가 진짜 주가에 전혀 신경도 안쓰고 오너가 경영권을 잃어야 SK는 올라간다 노관장님 승소 기원합니다 정부도 한번더 엑션을 해야한다,627,66,1
034730,SK,402386793,이런 떵값에 던지는,신병들과 이값에 더 떨어지길 고대하는 신병들은 할 말이 없네,122,2,0
034730,SK,402352936,공매 18%의미,개미들이 털고 나가도 공매비율 보소 ㅋ 기관 외인이 대놓고 공매치는 이유는? 올려서 물량 받는거보다 밑으로 두드릴때 신용이나 손절 물량이 훨 잘나와서 그런거다잉? 외인 매수로 보이니 외인이 롱 같제? 그 허접한 촉으로 너네들이 요거 매수해서 고통받고 있는거다잉? 이번엔 진짜로 진짜로 진짜로 아닌 것 같아? ㅋ 슬슬 이번주 매수 타이밍 나오겠다 ㅋ 내 예상보다 일주일은 더 끌었네 ㅋ,445,3,10
034730,SK,402313019,HMM자사주매입 소각한단다 11프로 폭등중,최퉤원이랑 비교 되지? ㅋㅋ 이넘은 오늘도 파란불~~~,67,6,0
034730,SK,402260480,HMM 보고 배워..떡이나 먹다치다하지말구 ㅋ,퇴워나.. 자사주 소각 안하니 ㅋㅋ 윤가 옆에서 5년 함께하기시름 최소한 정부시책은 따라가자 우리도 일본같이 pbr0.8언더는 퇴출 머 이런거 읍니? ㅎㅎ 그정도만해도 기본 주가 37마넌이네? ㅋㅋ 여튼 진짜.. 이좋은장 코스피 3200지지선인데도 아직도 주가가 이러하다니 놀랍니다 면상은 과학이라더니 ㅋ 보배에서 배움 ㅋ,120,9,0
034730,SK,402216410,천하에,개잡주~,56,2,0
034730,SK,402177222,아따,대단한주식이네.이래도 못가고 저래도 빠지니..신발역같아서리,71,0,1
034730,SK,402136959,지방선거 내년6월,벨류업 호재는 내년 3월 넘어가야 움직인다고 봐야죠 당분간 와리가리 지루한 장이 되겠죠,106,5,2
034730,SK,402111727,여유,11만원때까지 가지고 있어봐서 그런가요... 등락에 감흥이 없네요... 오를지 내릴지는 모르겠지만 조금씩 여유를 가져보세요 (단타 하시는분들은 감히 제가 드릴말씀 없구요^^;;) 11만원 일때 게시판에 다들 8만원간다고 했던 기억이... 아니다 싶으신분은 빨리 털고 나가시고 버틴다고 마음 먹으신분들은 차분히 좀 기다려 보시죠 ^^,245,18,2
034730,SK,402092360,뭐꼬 사전 배당 락이가 🐕 주,아침에 오를때 처 팔었어야 하는건데..,122,1,1
034730,SK,402081423,외인 매도 전환 시작,드디어 SK 지옥으로 가는구나. 그동안 줄기차게 매수하던 외인도 포기.,71,2,0
034730,SK,402053832,최태원이 싫어서 군사독재 노태우의 딸을,"지지한다고? 나도 최씨 싫어하지만 노소영은 아니지, 게다가 불법정치자금 추징 관련 이슈도 있는데다가...... 대안은 이혼 소송 확정되고, 경영권을 사모펀드나 전문경영인에게 맡기는 것이 더 바람직 하지 않나?",147,3,22
034730,SK,402004305,공매 상환중인거같은데,다시 공매때릴수도 있다,84,0,0
034730,SK,401967133,일좀해라,옆집 재용이형 일하는거봐라,85,5,0
034730,SK,401912399,SK는 정녕 호재가 없나?,"날도 더운데 SK를 보면 답답하네. 하이닉스 외에는 모두 문제 덩어리. 무슨 경영을 이따위로 했나? SK On은 굴욕적이지만 한숨 돌렸는데 아직 11번가 에코플랜트 남아있다. 에코플랜트 상장 가능하겠나? ESG경영한다면서 누구도 책임도 안져... 무더위를 깨뜨려줄만한 뉴스가 필요한데.. 우째 SK는 실적개선으로 주가 상승이 아니라, 노소영대법원 승소, 자사주 소각 최태원 경영권 분쟁같은 비정상적인 사고만 호재로 기대하고 있으니... 정상적인 기업은 정말 아니다.",128,9,0
034730,SK,401878461,Sk주식의 특징,거래량 젓도 없음. 올라가는 타이밍 맟추는 개미없음. 2-3년에 한번 폭등함. 배당은 5프로 정도(상하반기) 떨어지면 복구가 어려운 주식 한번 물리면 영원한 주주로 남게됨. 퇴출해야 할 대기업 cj sk,345,11,2
034730,SK,401831676,이재명은합니다!!,상법실시합니다!! 걱정마십쇼 80만원갑니다!!,113,18,3
034730,SK,401793253,자사주 소각하면 3배오른다,최태원 지분은 17프로 남짓인데 과거 중국사모펀드에서 14.99프로까지 매수했던 전적이 있음. 물론 경영권을 뺏기위해서 그때는 자사주를 경영권 방어에 썼지만 강제소각하면 사실상 제2의 소버린 사태가 일어나서 sk 그룹 전체의 경영권이 흔들릴것,819,32,0
034730,SK,401753271,기관돈 떼먹는 기업,대단한 기업이다. 국민연금 열받은듯 계속 던진다. 이런 부도덕한 기업인데 주가 오르는건 바라는건 기적임,320,5,3
034730,SK,401724682,진짜 속이 너무답답하다 ㅡㅡ,이딴게 주식이라고 할수잇나?,44,1,0
034730,SK,401702358,세금 세금,"분리과세 세율 (2025년부터) 2,000만원 이하14%2,000만원 초과~3억원20%3억원 초과35% 실전 예시 ① : 연 배당소득 3,000만원 기존 종합과세 시 세금: 약 900만~1,200만원 분리과세 시 세금 계산: 2,000만원 × 14% = 280만원 1,000만원 × 20% = 200만원 → 총 480만원 기존 종합과세 시 세금: 약 1,900만원~2,200만원 분리과세 시 세금 계산: 2,000만원 × 14% = 280만원 3,000만원 × 20% = 600만원 → 총 880만원 고액 배당자용 시뮬레이션 1억원3,900만원2,000만원1,900만원5억원2억1,900만원9,000만원1억2,900만원10억원4억4,400만원1억4,000만원3억400만원출처: https://jayastory.tistory.com/128 [자야의 실험노트:티스토리] 세금기준을 주가기준에서 순자산기준으로 변경 개정않으면 코스피5000은 요원할것이고 적자 자본잠식종목으로 계속 사기칠것이다",291,8,0
034730,SK,401675897,AI sk텔레콤 선정 됬는데 뭐 오르긴 하냐?,그대로인것 같은데,60,0,0
034730,SK,401660438,어서오십쇼,12만원대기중,33,1,1
034730,SK,401655173,신에겐 아직 12만원 상승의 재료가 남았나이다,신에게는 아직 12만원 상승의 재료가 남았나이다....이혼 소송 자자...마지막 희망입니다.....이혼 소송 대법원 판결...거기에 희망을 거세요들 상법개정은 양도소득세 상승으로 인해서 하나마나가 되었습니다.... 주가 5000 간다니까 진짜인줄 알더라,59,0,0
034730,SK,401645629,오늘 잘하면,기술적 반등 나올 수도 있으니 그때 봐서 탈출해라라는 조언을 할라했는데 소용 없겠네 ㅋ 역시 팰때는 무섭게 팬다 ㅋ 아멘... 오늘 내일 횡보하려다 설마 17...?? 상법개정으로 하락? -> 망상수준이 ㅋㅋ 그럼 개미가 팔았어야 되는거 아니냐? ㅋㅋ 대주주 개미가 팔았는데 원숭이 개미가 그거 먹고도 10만을 더산겨? 그럼 더 큰일인데? ㅋ 외인 손절 -> 맞다. 근데 그래서 더 큰일인겨 원숭이들아 ㅋㅋ 손절할만큼 뭔가 상황이 안좋다는거 ㅋ거기에 편승하는 공매 세력이 붙은건 추가 덤이고 ㅋㅋ,160,3,4
034730,SK,401629848,민주당 당원 여러분 움직여 주세요,"민주당 당원 여러분께 민주당 당원게시판과 단톡방, 전화등을 통해 진성준의원의 제명, 직무 배제 그리고 진성준의 막말에 대한 제재를 요청합시다. 금투세때에도 주식시장을 폭락시키고 진성준의 주장으로 이번에도 120조가 하루에 날라갔습니다. 민심과 국민은 아랑곳않는 진성준의 안하무인의 태도를 왜 방관하십니까? '10억 기준' 개미들 아우성에도…진성준 ""주식시장 안 무너져"" 반박 https://news.sbs.co.kr/news/endPage.do?news_id=N1008202638&plink=ORI&cooper=NAVER&plink=COPYPASTE&cooper=SBSNEWSEND",135,20,0
034730,SK,401618135,관세 15% 후폭풍,"미국에 있는 기업은 무관세이므로 동급 기준 제품 판가가 한국기업 대비 15% 저렴하니 매출 증가 - 한국 기업은 15% 높은 가격에 시장에 내놓으면 안팔릴 테니 판가 낮추면서 매출 영익 폭망 2. 미국정부에서 한국 기업으로 부터 삥뜯은 15%라는 돈을 미국 기업에 여러가지 형태로 세금감면 시행 - 결국 한국기업이 낸 15%라는 관세는 미국 기업으로 공짜로 흘러들어감 이런 혜택을 본다 반면 한국에 있는 기업들은 1. 미국시장에서 매출 증대가 힘드니 미국 이에 시장에서 매출 증가를 노려야 하는데 - 제3국도 관세 15% 처맞으니 야들도 미국 시장보다는 제3국 시장에 물건을 쏟아내야하는 상황 - 이러면 시장은 제한되어 있는데 물건이 마구 쏟아지니 판가를 낮춰야한다 2. 결국 미국 관세 15%는 미국 뿐만 아니라 제3국을 대상으로 하는 수출에도 악영향 따라서 앞으로 미국을 제외한 국가들의 증시는 하방으로 흐를 수 밖에 없다 상법개정해서 증시 부양? ㅋㅋㅋ 대주주 10억, 배임죄 완화, 3%룰 유예, 자사주 소각 3년 유예, 노란봉투 뭐 이런 것도 하겠다는데 이게 증시부양하고자 하는 자의 태도로서 맞다고 보나 으이 종토방에 끊임없이 상법개정 드립치는 넘들아 느그 모두 세력 끄나풀인 것 다 알고 있다 개미들 다 죽일라고 하냐 적당히 해 그리고 개미들아 상법개정 수혜주들 모두 정리해라 끝났다",171,0,8
034730,SK,401602837,Jp모건이었나 모건스탠리였나,앞으로 코스피는 5000가는 와중에 흔들릴때가 매수타이밍이라 했죠? 그날이 오늘이었네요?^^,87,0,1
034730,SK,401592001,40만,다음달가즈아,57,1,1
034730,SK,401579601,관세협정,잘했다며 주가는 왜떨어지나 아는사람,176,6,0
034730,SK,401569604,매수해라 단타맛집. 월요일 거의 상승출발,단타맛집 매수하시게~~~,35,1,1
034730,SK,401556917,하락시작,빠르게 탈출하세요. 14만원까지 열려있네요 ㅠㅠㅠ,32,3,0
034730,SK,401543781,ESG,말로만 하는 기업 뒤에 구린내가 너무난다. TW,28,0,0
034730,SK,401511845,SK이노 구조조정 안하냐?,"뷴기 영업손실 4,000억 순손실 1조라면서 위기감이 없네. 영업이익도 못벌면서 임금은 국내최고대우 이게 말이되냐? 임금 30% 삭감하고 임원 50% 직원 30% 정리해고 해라. 인건비라도 절약하는 모습이라도 보여라.",122,11,0
035420,NAVER,404765307,10%조정 열어놔야 ^^,21만~22만 근처까지 ♡,24,2,2
035420,NAVER,404758660,하방압력,1일 253500원에 기술적 반등 노리고 단타로 들어욌다가 2일오후에 255500원에 매도했다 종가는 253000원....... 하방 압력이 엄청나 256500원 못 넘고 결국 하락으로 마감 연휴 동안 논란만 가중되니 내일은 긴장 좀 해야 할거다 참고로 내일은 삼전이 장난 아닐 듯 고민 좀 해야겠다.,512,7,17
035420,NAVER,404753673,시국,https://youtu.be/iuqgoLUkiQw?si=Lb5G52c0yHvAt8Sj https://youtu.be/fDln6qVZnns?si=Gmk9yxXJZNbzTG56,113,1,4
035420,NAVER,404742632,네이버·두나무 ‘AI+웹3’ 동맹…새 디지털 경제 생태계 출발점 되나,엄청난 시너지효과다. 주가 100만원도 싸다,1023,49,12
035420,NAVER,404737619,관세 15%도 많다 무관세로 협상해야 한다,관세 15%도 많다 무관세로 협상해야 한다 미국이 패권을 지키기 위해서는 방산(해군) 로봇 A I 분야가 발전해야 하며 이 분야가 발전하기 위해서는 한국의 반도체 조선 전력 분야의 도움을 반드시 받아야 한다 따라서 일방적으로 미국한테 굴복하여 관세 15% 맞을 이유가 없다 앞으로 관세협상할때 상호 무관세 하자고 협상을 해야 한다,100,1,5
035420,NAVER,404726766,CNH 나진=SM그룹 인수유력,액면가감액 + 무상감자+3자배정유상증자 예상됨. 개인투자자 ●무상감자비율● 가장중요. 높은 무상감자 비율로 인해서 힘없는 개인 투자자들이 피해를 보는경우가 많음 잘지켜봐야겠네요. . 비상장주식도 소액주주 법적 보호장치필요 비상장주식도 거래활성화 해서 주주도좋고 세수도 확보할수있으면좋겠네요,122,2,3
035420,NAVER,404723429,먹퉁 이네,전산 관리 안하냐 쓰라구 집단,74,4,7
035420,NAVER,404719781,스테블 대장은 다날 입니다,여기는 수익나면 매도 매도입니다,319,10,10
035420,NAVER,404712862,요새 어린 10대 20대가 네이버 쓰는줄 아냐?,"챗지피티랑 구글만 요즘 애들 쓰지.. 네이버 회원 가입도 안하는 10대 20대가 수두룩 하다. 안타깝지만 빅테크와 경쟁에서 네이버 설자리는 없다. 일단 챗지피티 검색 질이랑 네이버 검색질, 구글 검색 질을 봐봐라. 네이버가 승산이 있을까?. 네이버 자기들도 아니까 쇼핑에 목슴걸잖아. ai경쟁은 이미 졌다. 물론 국내용이니까 한국에서만 점유율이 아주 서서히 떨어 지겠지. 주가가 폭락 하지는 않겠지만 아주 서서히 떨어 질것 같은게 내 생각이다.",529,11,25
035420,NAVER,404708101,■ 쓸데없는 소리하지말고 공매도 대차차단 설정이나 해놔,,143,4,5
035420,NAVER,404706186,내린다는놈들 봐라,매매 진짜 못하네 ㅋㅋ 25만 의미있는 가격밴드에서 여기에 왜 옆으로 늘어뜨리냐? 종가거래량 안보이냐 미수반대 다받는데 여기서 죽을거면 이가격 안버티고 신저 마감하면서 아래로 더 팟겠지 지금 의미있는가격 돈들여서 늘어뜨려노면서까지 종가에 물량 다받았다는거 이정도 들었으면 답 나오제? 기준이 너무 확실한데 여기서 비중실었다가 이탈하면 팔고 올라타면 다시사면 그만이다 매매 하루이틀하는 하루살이들 너무많네,515,12,11
035420,NAVER,404704151,외국인 보유비율 40.82% ???,더이상 매도 물량 안나올 듯 한데 여기서 더 던질까요????,743,10,7
035420,NAVER,404702859,스테이블코인,인간은 더 완벽한 화폐를 가지게 진화하는게 이 세계에 숙명입니다 결국 스테이블코인으로 전세계 결제 시스템이 바뀔거에요 인간이 멸망해도 똑같는 방식으로 진화합니다,190,12,5
035420,NAVER,404701751,니네 두나무테마주 가서 놀아라,여서 Dog소리 시마이하고,69,3,3
035420,NAVER,404700271,알맹이는 분할상장한다는데 빈껍데기를 왜 돈주고사요?,진심 궁금함ㅇㅅㅇ,210,9,6
035420,NAVER,404699079,기관 세력들도 골아플끼다,"비싸게 파라묵고 텨야하는데,. 개미들 달라붙게 겁나 호재기사풀끼다 ㅋㅋㅋㅋ",86,4,4
035420,NAVER,404697129,천기누설 하나만,이해진 머리속에 뭐가 들어 있는줄 아나? 바로 소프트뱅크야..... 네이버로 시작해서 두나무 묻고 세계적인 투자회사로 가는게 큰그림 여기 까지만......,484,0,4
035420,NAVER,404692998,조만간 한국은행에서 코인 발행하겠내.....,화폐가 단순하게 교환이나 축적수단일 뿐인것 같냐. 니들 주장대로 하면 채굴되는 코인으로 세계 기축통화 시키고 기존 종이화폐는 자원낭비나 공간낭비.수단의 번잡성 주장하며 폐지해야겠다. 전자 교과서 만들면 종이 교과서 없애자는 주장처럼... 적당히 하자. 화폐는 그렇게 단순한 상품이 아니다.,224,6,6
035420,NAVER,404690044,스타게이트 덕분에,금산분리완화되면? ㅎㅎ,116,2,2
035420,NAVER,404688143,Ai 인프라도 중요하고,준비됐으면 sw 플랫폼도 가야지. 엔비디아가 끝이 있더나..,57,1,5
035420,NAVER,404686626,걱정들 하지말고 명절 즐겁게 보내~~,"네이버 이번 호재가 두나무랑 합병이 아니고 네이버가 스테블코인에 진심을 보였다는 거지. 힝간에 떠도는 1:4합병하고 대주주가 바뀐다는등 어처구니 없는 소리고.. 향후 네이버는 호재만 가득하다 국가대표al 자체가 네이버고, msci 편입도 될거 같고~~ 네이버 출신 장관들이 네이버 기술력 제일 잘 아니까 ^^ 두나무는 네이버 아니면 방법이 없지만 네이버는 두나무 아니라도 카드가 많다. 당연히 협상은 네이버가 유리하게 될거야. 유튜브및 몇몇 애들 떠드는거 그냥 걸러도 된다.",509,28,2
035420,NAVER,404685852,네이버는 충분히 혼자 클 수 있다,라이센스가 없을 뿐이다 이게 핵심 IT 최강자에게 뭔 다른 IT조직이 필요하겠냐? 중복이고 비용. 필요시 KEY인재만 영입하면 된다. 그리고 그렇게 새로운 시장을 자력으로 취할때 그게 성장이고 주가 상승이다.,77,7,4
035420,NAVER,404684853,네이버경영진 언제나 주주 개무시,과거를 보면 미래를 안다고 과거에 네이버경영진 개짓거리 - 현금 쌓아놓고도 주주에겐 인색 - 매년 2조씩 현금 쌓이는데 배당도 안함 - 주인도 없는 네이버가 자사주 5%는 왜 남겨두고 소각도 안하냐 이해진 니가 뭔데 3% 주식가지고 회사를 주물럭 거리냐 존나 짜증나는 셋기네 니맘대로 할꺼먄 니 지분만 날려 셋꺄,140,15,2
035420,NAVER,404683590,추석 선물이다..,비트코인 거래 될때 시장에서 의견들.ㅋㅋ 네이버 스테이블코인..두나무 합병...그 이후는?,165,4,4
035420,NAVER,404682823,23만원대까지. 떨어질것임. 그다음. 살짝. 반등하는. 패턴으로. 간다. 2개월동안,23만원대 까지. 떨어질것임,133,1,7
035420,NAVER,404678317,코인베이스만으로도 130조임^^,최소 100조,405,8,2
035420,NAVER,404675112,문신한 롤스로이스 오너,떼돈버는 두나무가 왜 네이버 밑으로 들어오려는지 설명이 필요하냐? 니네들의 단순한 생각에는 떼돈버는데 평생 놀고 먹으면 된다고 생각하잖아 단순한 니네들이 이해하기 쉽게 말해줄 정확한 단어가 온몸에 문신한 롤스로이스 오너다. 그 상태에서는 영원히 규제에 걸려서 아무것도 못한다 네이버의 우산이 절실히 필요한거야,478,17,2
035420,NAVER,404673949,야 이 도그 베이비야,,51,1,1
035420,NAVER,404672705,얘넨.,영업과 비젼으론 주식관리 못하나? 이 불장에 AI관련 성과로 주가부양을 해야지..에구.,38,1,1
035420,NAVER,404671461,연말까지 네이버 2배간다.,이 글은 성지가 될 것이다.,99,14,7
035420,NAVER,404669795,금산분리 입에 침튀던 애들 어디갓냐,하여간 머리에 든것도 없고 배운것도 없으니 그냥 지들 듣고 싶은데로 보고 싶은데로 보고 그냥 찢어진 입이라고 아무소리나 터는거지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 금산분리 스톤헤드들아 니들 머리에 우동사리나 분리해라 머리는 생각하라고 달린거지 장식으로 달린게 아니다,169,9,6
